Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Payment Fee;-9.11;1.256;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Shipping Fee Paid by Buyer;215;0;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Product Price Paid by Buyer;349;0;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Commission Fee;-56.68;7.8176;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Shipping Fee;-249.4;34.4;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Handling Fee;-11.6;1.6;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Free Shipping Max Fee;-24.29;3.3504;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Co-funded Voucher Max;-6.98;0;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Income Tax Withholding;-7;0;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;06 May 2026;Sales Tax Withholding;-7;0;Released;11 May 2026;;29 Apr 2026;241120474332825;241120474432825;912207851-1756198389374-1;912207851_PK-3954445195;0;NO;Delivered;2 In 1 Stylish Universal Practical Dual-use Capacitive Tablet Stylus Pen Exquisite Double-headed Silicone Disc Drawing Tablet Phone Capacitor Pen - Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Payment Fee;-38.86;5.36;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee Paid by Buyer;295;0;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Product Price Paid by Buyer;1489;0;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Commission Fee;-241.81;33.3536;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee;-342.2;47.2;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Handling Fee;-23.2;3.2;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Free Shipping Max Fee;-103.63;14.2944;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Co-funded Voucher Max;-29.78;0;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Income Tax Withholding;-30;0;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Sales Tax Withholding;-30;0;Released;11 May 2026;;29 Apr 2026;241129402648696;241129402748696;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Payment Fee;-52.18;7.1968;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee Paid by Buyer;108;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Product Price Paid by Buyer;1999;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Commission Fee;-324.64;44.7776;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee;-125.28;17.28;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Handling Fee;-23.2;3.2;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Free Shipping Max Fee;-139.13;19.1904;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Co-funded Voucher Max;-39.98;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Income Tax Withholding;-40;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Sales Tax Withholding;-40;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016539797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Payment Fee;-52.18;7.1968;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee Paid by Buyer;107;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Product Price Paid by Buyer;1999;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Commission Fee;-324.64;44.7776;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee;-124.12;17.12;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Handling Fee;-23.2;3.2;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Free Shipping Max Fee;-139.13;19.1904;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Co-funded Voucher Max;-39.98;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Income Tax Withholding;-40;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Sales Tax Withholding;-40;0;Released;11 May 2026;;30 Apr 2026;241202016439797;241202016639797;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Payment Fee;-40.95;5.648;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Product Price Paid by Buyer;1569;0;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Commission Fee;-254.81;35.1456;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Shipping Fee;-342.2;47.2;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Handling Fee;-23.2;3.2;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Shipping Fee Discount;342.2;47.2;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Free Shipping Max Fee;-109.2;15.0624;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Co-funded Voucher Max;-31.38;0;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Income Tax Withholding;-30;0;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Sales Tax Withholding;-30;0;Released;11 May 2026;;01 May 2026;241248608232550;241248608332550;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Payment Fee;-41.03;5.6592;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee Paid by Buyer;16;0;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Product Price Paid by Buyer;1572;0;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Commission Fee;-255.29;35.2128;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee;-249.4;34.4;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Handling Fee;-23.2;3.2;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Shipping Fee Discount;230.84;31.84;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Free Shipping Max Fee;-109.41;15.0912;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Co-funded Voucher Max;-31.44;0;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Income Tax Withholding;-15;0;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;04 May 2026;Sales Tax Withholding;-30;0;Released;11 May 2026;;01 May 2026;241256837174843;241256837274843;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Payment Fee;-41.74;5.7568;Released;11 May 2026;;01 May 2026;241260233844937;241260233944937;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Shipping Fee Paid by Buyer;190;0;Released;11 May 2026;;01 May 2026;241260233844937;241260233944937;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Product Price Paid by Buyer;1599;0;Released;11 May 2026;;01 May 2026;241260233844937;241260233944937;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
04 May 2026 - 10 May 2026;PK2NBXPB2G6-2026-019;07 May 2026;Commission Fee;-259.68;35.8176;Released;11 May 2026;;01 May 2026;241260233844937;241260233944937;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android IOS iPad Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
