Statement Period;Statement Number;Transaction Date;Fee Name;Amount(Include Tax);VAT Amount;Release Status;Release Date;Comment;Order Creation Date;Order Number;Order Line ID;Seller SKU;Lazada SKU;WHT Amount;WHT included in Amount;Order Status;Product Name;Short Code
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Shipping Fee;-226.2;31.2;Released;25 May 2026;;16 May 2026;242147488500555;242147488600555;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Handling Fee;-69.6;9.6;Released;25 May 2026;;16 May 2026;242147488500555;242147488600555;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Free Shipping Max Fee;-164.88;22.7424;Released;25 May 2026;;16 May 2026;242147488500555;242147488600555;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Co-funded Voucher Max;-47.38;0;Released;25 May 2026;;16 May 2026;242147488500555;242147488600555;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;16 May 2026;242147488500555;242147488600555;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Income Tax Withholding;-44;0;Released;25 May 2026;;16 May 2026;242147488500555;242147488600555;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Sales Tax Withholding;-44;0;Released;25 May 2026;;16 May 2026;242147488500555;242147488600555;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Payment Fee;-12.24;1.688;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Shipping Fee Paid by Buyer;220;0;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Product Price Paid by Buyer;469;0;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Commission Fee;-32.64;4.5024;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Shipping Fee;-255.2;35.2;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Handling Fee;-11.6;1.6;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Free Shipping Max Fee;-32.64;4.5024;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Co-funded Voucher Max;-9.38;0;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Income Tax Withholding;-9;0;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;21 May 2026;Sales Tax Withholding;-9;0;Released;25 May 2026;;16 May 2026;242150842992850;242150843092850;907820077-1755245282269-1;907820077_PK-3940982547;0;NO;Delivered;3 In1 USB Type-C /Micro-USB USB 2.0/3.0 Memory Card Reader Writer OTG Adapter SD TF Ultra Super Speed - Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Payment Fee;-38.65;5.3312;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Product Price Paid by Buyer;1481;0;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Commission Fee;-240.51;33.1744;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Shipping Fee;-348;48;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Shipping Fee Discount;348;48;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Free Shipping Max Fee;-103.08;14.2176;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Co-funded Voucher Max;-29.62;0;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Income Tax Withholding;-15;0;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;22 May 2026;Sales Tax Withholding;-30;0;Released;25 May 2026;;17 May 2026;242180081354881;242180081454881;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Payment Fee;-42.83;5.9072;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Product Price Paid by Buyer;1641;0;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Commission Fee;-266.5;36.7584;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Shipping Fee;-348;48;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Shipping Fee Discount;348;48;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Free Shipping Max Fee;-114.21;15.7536;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Co-funded Voucher Max;-32.82;0;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Income Tax Withholding;-31;0;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Sales Tax Withholding;-31;0;Released;25 May 2026;;17 May 2026;242225413136363;242225413236363;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Payment Fee;-61.83;8.528;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Shipping Fee Paid by Buyer;195;0;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Product Price Paid by Buyer;2369;0;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Commission Fee;-384.73;53.0656;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Shipping Fee;-226.2;31.2;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Handling Fee;-69.6;9.6;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Free Shipping Max Fee;-164.88;22.7424;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Co-funded Voucher Max;-47.38;0;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Income Tax Withholding;-24;0;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;19 May 2026;Sales Tax Withholding;-47;0;Released;25 May 2026;;18 May 2026;242229688299336;242229688399336;N-ASP01B;1952113996_PK-14014332870;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Payment Fee;-43.93;6.0592;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Shipping Fee Paid by Buyer;98;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Product Price Paid by Buyer;1683;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Commission Fee;-273.32;37.6992;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Shipping Fee;-113.68;15.68;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Free Shipping Max Fee;-117.14;16.1568;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Co-funded Voucher Max;-33.66;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Income Tax Withholding;-34;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Sales Tax Withholding;-34;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213248143;N-USP01B;1952113996_PK-14014332868;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Payment Fee;-40.07;5.5264;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Shipping Fee Paid by Buyer;97;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Product Price Paid by Buyer;1535;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Commission Fee;-249.28;34.384;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Shipping Fee;-112.52;15.52;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Handling Fee;-23.2;3.2;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Free Shipping Max Fee;-106.84;14.736;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Co-funded Voucher Max;-30.7;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Daraz Coins Discount Participation Fee;-5.8;0.8;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Income Tax Withholding;-31;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
18 May 2026 - 24 May 2026;PK2NBXPB2G6-2026-021;20 May 2026;Sales Tax Withholding;-31;0;Released;25 May 2026;;18 May 2026;242235213148143;242235213348143;N-USP01W;1952113996_PK-14014332867;0;NO;Delivered;Universal Stylus Pencil Tablet Stylus Pen Touch Pen compatible for Android Windows Universal Active Stylus Pen – Na Imports;PK2NBXPB2G6
